# Program:featureCounts v1.6.2; Command:"featureCounts" "-a" "/rhome/cahme002/bigdata/lncRNA/annotation/gencode.v19.long_noncoding_RNAs.gtf" "-o" "/rhome/cahme002/bigdata/lncRNA/count_file/count_file.csv" "-T" "9" "-t" "exon" "-g" "gene_id" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ACAGTG.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ATCACG.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CAGATC.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CGATGT.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CTTGTA.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GCCAAT.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GGCTAC.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TAGCTT.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TTAGGC.fastq.gz.trimmed.sam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ACAGTG.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ATCACG.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CAGATC.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CGATGT.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CTTGTA.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GCCAAT.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GGCTAC.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TAGCTT.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TTAGGC.fastq.gz.trimmed.sam.sort.bam
ENSG00000254615.2	chr8;chr8;chr8;chr8	107282372;107282464;107283933;107284034	107282595;107282595;107284434;107285127	+;+;+;+	1419	168	147	118	185	79	161	109	112	126
ENSG00000253582.1	chr8;chr8;chr8;chr8	107532702;107534949;107668339;107669730	107532790;107535061;107668593;107669776	-;-;-;-	504	5	2	1	5	1	4	1	2	5
ENSG00000253754.1	chr8;chr8	109238429;109239451	109238552;109239773	+;+	447	1	2	0	2	1	0	0	1	1
ENSG00000253949.1	chr8;chr8;chr8	109593291;109598890;109638785	109593382;109598967;109638996	+;+;+	382	0	0	0	0	1	0	0	0	0
ENSG00000253796.1	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	109907258;109920446;109922855;109923151;109928276;109930766;109930766;110055906;110056285;110075518	109907364;109920500;109922963;109923350;109928320;109930875;109930842;110055968;110056356;110075646	-;-;-;-;-;-;-;-;-;-	890	5	1	0	1	2	1	6	0	0
ENSG00000250267.2	chr8;chr8	110310827;110327432	110311158;110328742	+;+	1643	1	1	0	1	0	0	2	4	0
ENSG00000255402.1	chr8;chr8	110986172;110986541	110986254;110987010	+;+	553	0	1	2	0	0	0	0	0	3
ENSG00000253956.1	chr8;chr8;chr8	111346972;111356682;111361774	111347538;111356824;111361836	-;-;-	773	0	0	0	0	0	1	2	0	0
ENSG00000253122.1	chr8;chr8;chr8	111621470;111639595;111644580	111621535;111639686;111644623	+;+;+	202	0	0	0	0	0	0	0	0	0
ENSG00000253717.1	chr8;chr8	111779092;111784567	111779145;111784988	+;+	476	0	0	0	0	0	0	0	0	0
ENSG00000253877.1	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	111949919;111995179;112015643;112015643;112016890;112016890;112017759;112017759;112027133;112039535;112039535	111949956;111995369;112015679;112015679;112016998;112016998;112017878;112017878;112027261;112039621;112039662	-;-;-;-;-;-;-;-;-;-;-	752	0	0	0	0	0	1	0	0	0
ENSG00000253103.1	chr8;chr8;chr8;chr8;chr8;chr8	112111190;112125661;112128764;112195521;112248311;112248311	112111368;112125749;112128829;112195964;112248432;112248400	-;-;-;-;-;-	900	0	0	0	0	0	0	0	0	0
ENSG00000253489.1	chr8;chr8	112191422;112192077	112191587;112192101	-;-	191	0	0	0	0	0	0	0	0	0
ENSG00000253434.1	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	112388868;112388892;112392702;112399907;112428744;112478407;112478407;112478407;112482610;112525276;112525276;112527241;112554278;112555148	112388919;112388939;112392921;112399971;112428771;112478529;112478529;112478529;112482846;112525364;112525364;112527565;112554452;112555202	+;+;+;+;+;+;+;+;+;+;+;+;+;+	1389	0	0	0	0	0	0	2	0	0
ENSG00000254262.1	chr8;chr8;chr8;chr8;chr8;chr8	112754241;112757671;112757747;112768535;112768739;112768739	112754312;112757836;112757836;112768629;112769055;112768861	+;+;+;+;+;+	650	0	0	0	0	0	0	0	0	0
ENSG00000254339.1	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	115294296;115294298;115294301;115294302;115294365;115296448;115296448;115296448;115296482;115296482;115299951;115307695;115307695;115307695;115307695	115294523;115294523;115294523;115294523;115294523;115296743;115296762;115296743;115296743;115296762;115300225;115308068;115308042;115307853;115308036	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1192	0	0	0	0	0	0	0	0	0
ENSG00000227170.1	chr8;chr8	116521829;116523276	116521953;116523552	+;+	402	0	0	0	0	0	0	0	0	0
ENSG00000249917.2	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	116962736;116963688;116967154;116976018;116981909;116988295;116989468;117131914;117137597;117142423;117271725;117272580;117285714;117337068	116962964;116963795;116967230;116976383;116982002;116988360;116989661;117132008;117137643;117142505;117272264;117272910;117285945;117337297	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2692	0	0	0	0	1	0	0	0	0
ENSG00000253672.1	chr8;chr8	117414781;117415883	117415222;117415995	-;-	555	0	0	1	0	0	0	1	0	0
ENSG00000253327.2	chr8;chr8	117886663;117887660	117887224;117889107	+;+	2010	233	333	196	319	106	268	123	152	176
ENSG00000253622.1	chr8;chr8	118140694;118142150	118140801;118142538	+;+	497	0	0	0	0	0	0	0	0	0
ENSG00000254278.1	chr8;chr8	120075181;120079913	120075479;120081021	-;-	1408	0	0	0	0	0	0	0	0	0
ENSG00000253972.1	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	120227351;120227412;120227778;120233334;120233483;120235524;120235524;120236044;120236490;120236490;120256535;120256535;120256535;120257050;120257050;120258970;120258970;120258970;120258970;120258970	120227799;120227867;120227867;120233647;120233647;120235627;120235627;120236239;120236552;120236552;120256570;120256570;120256570;120257215;120257082;120259083;120259088;120259055;120259083;120259076	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1515	371	238	353	296	160	408	276	262	218
ENSG00000253398.1	chr8;chr8;chr8;chr8	120432150;120443189;120450197;120474527	120432284;120443263;120450247;120474590	-;-;-;-	325	1	0	0	0	0	0	0	0	0
ENSG00000245330.4	chr8;chr8;chr8;chr8;chr8	120879659;120884718;120885061;120885376;120886527	120879889;120884763;120886728;120885551;120886723	-;-;-;-;-	1945	2	4	5	8	1	4	2	0	5
ENSG00000254343.2	chr8;chr8;chr8;chr8	121064419;121066919;121068150;121068164	121064634;121067163;121068423;121068440	+;+;+;+	752	1	2	2	4	2	0	0	1	1
ENSG00000248318.1	chr8;chr8;chr8;chr8;chr8	121773493;121778018;121780899;121787515;121788599	121773612;121778104;121781938;121787766;121789072	+;+;+;+;+	1973	0	0	1	0	0	1	0	2	0
ENSG00000272502.1	chr8	121824459	121825599	+	1141	9	13	7	16	3	15	10	10	10
ENSG00000253619.1	chr8;chr8;chr8;chr8	121925305;122055623;122113070;122131477	121925399;122055715;122113139;122131994	+;+;+;+	776	0	0	1	0	2	0	1	0	0
ENSG00000248690.2	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	122651533;122651586;122652142;122653430;122653430;122653430;122653676;122654824;122654824;122654824;122654824;122655613;122656506;122656506	122651625;122652408;122652408;122653603;122653686;122653686;122653694;122654957;122654971;122654971;122654971;122655691;122656933;122656933	+;+;+;+;+;+;+;+;+;+;+;+;+;+	1796	6	7	4	8	1	3	1	0	4
ENSG00000254209.1	chr8;chr8;chr8	122684013;122692517;122696725	122684183;122692681;122696802	-;-;-	414	0	0	0	0	0	0	0	0	0
ENSG00000248478.2	chr8;chr8;chr8	122691366;122692139;122719784	122691497;122692257;122719871	+;+;+	339	1	0	1	0	0	1	2	0	0
ENSG00000254018.1	chr8;chr8;chr8;chr8	122896963;122901064;122915678;122916318	122897123;122901216;122915779;122916512	+;+;+;+	611	0	0	0	0	0	1	0	0	0
ENSG00000254303.1	chr8;chr8;chr8	122966879;122993856;123139264	122967387;122993976;123139423	-;-;-	790	1	0	1	0	1	0	3	0	0
ENSG00000255364.1	chr8;chr8;chr8	123426571;123429064;123440660	123426794;123429261;123440790	-;-;-	553	10	1	9	0	1	5	3	7	2
ENSG00000255325.2	chr8;chr8;chr8;chr8	123497754;123498672;123499626;123501864	123497934;123498850;123499705;123502054	-;-;-;-	631	9	1	10	1	10	6	5	7	0
ENSG00000253819.1	chr8;chr8;chr8;chr8	123682624;123683508;123705612;123706120	123682739;123683627;123705720;123706345	-;-;-;-	571	0	0	6	5	1	4	1	2	0
ENSG00000263443.1	chr8;chr8	123712508;123715306	123712651;123715662	-;-	501	0	0	0	0	0	0	0	0	0
ENSG00000272384.1	chr8	123792210	123793069	-	860	4	5	5	9	5	6	0	2	4
ENSG00000272043.1	chr8	123792999	123793310	+	312	1	1	0	1	0	0	0	0	0
ENSG00000253372.1	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	123819985;123820982;123821009;123821281;123821281;123822692;123824169;123824169;123827663;123828617	123820077;123821040;123821040;123821460;123821460;123822812;123824242;123824242;123828013;123828756	+;+;+;+;+;+;+;+;+;+	1018	0	2	3	1	1	2	0	6	0
ENSG00000259631.1	chr8;chr8	123989266;123997744	123989465;123997869	-;-	326	0	1	1	1	0	2	1	0	0
ENSG00000253607.1	chr8;chr8	124014800;124042470	124014902;124042991	+;+	625	391	406	261	405	150	365	177	195	271
ENSG00000253258.1	chr8;chr8	124193878;124194767	124194392;124195028	-;-	777	41	38	34	44	8	47	7	9	21
ENSG00000204949.4	chr8;chr8;chr8;chr8;chr8;chr8;chr8	124213412;124213412;124213412;124213884;124214448;124214448;124214448	124214222;124213694;124213694;124214222;124214983;124214983;124214983	-;-;-;-;-;-;-	1347	40	94	43	74	29	53	50	30	69
ENSG00000254113.1	chr8;chr8	124575310;124580809	124575652;124581002	-;-	537	0	0	0	0	0	0	0	0	0
ENSG00000253286.1	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	124626465;124626465;124628966;124628966;124637927;124646554;124651134;124651742;124670489	124626515;124626515;124629083;124629083;124638001;124646660;124651257;124651884;124670810	+;+;+;+;+;+;+;+;+	940	0	0	1	0	0	0	1	0	0
ENSG00000254000.1	chr8;chr8	124936999;124937961	124937116;124938173	-;-	331	0	0	0	0	0	0	0	0	0
ENSG00000181171.5	chr8;chr8;chr8;chr8;chr8;chr8	124996378;125016430;125025834;125026523;125028113;125052867	124998013;125016472;125025950;125026714;125028282;125053023	-;-;-;-;-;-	2315	0	0	0	0	0	0	0	0	0
ENSG00000254249.1	chr8;chr8	125048251;125052681	125048548;125052709	-;-	327	0	0	0	0	0	0	0	0	0
ENSG00000253868.2	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	125058314;125058314;125059798;125059798;125071029;125071029;125072409;125072409;125183669	125059017;125059017;125059934;125059934;125071213;125071213;125073033;125073033;125183763	-;-;-;-;-;-;-;-;-	1746	1	0	4	0	1	3	0	0	0
ENSG00000214803.3	chr8;chr8;chr8	125204912;125220357;125259525	125205785;125220562;125259639	-;-;-	1195	3	0	5	1	0	4	0	4	2
ENSG00000253227.1	chr8;chr8;chr8	125283924;125288355;125289524	125284051;125288477;125289825	+;+;+	553	2	0	0	0	0	2	0	1	0
ENSG00000271975.1	chr8	125318430	125320617	-	2188	93	183	95	215	41	120	52	68	156
ENSG00000245149.3	chr8;chr8;chr8;chr8;chr8;chr8	125474726;125485049;125485051;125486326;125486326;125486527	125479899;125485228;125486817;125486435;125486805;125486595	-;-;-;-;-;-	6943	64	89	57	137	32	86	71	89	85
ENSG00000253106.1	chr8;chr8	125500751;125503303	125502523;125503884	+;+	2355	630	496	515	558	290	558	352	292	400
ENSG00000272486.1	chr8	125591872	125592889	+	1018	31	14	27	11	8	29	23	18	19
ENSG00000255491.1	chr8;chr8;chr8	125823860;125824319;125827485	125824090;125824429;125827924	-;-;-	782	0	0	0	0	0	0	0	0	0
ENSG00000255080.1	chr8;chr8;chr8	125847126;125852366;125869605	125847385;125852504;125869758	-;-;-	553	1	2	1	6	0	2	0	8	1
ENSG00000249816.2	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	125860979;125861008;125861517;125861517;125861987;125861987;125952591;125953705;125953705;125954297;125954341;125955512;125955512;125956421;125956809;125957254;125957877;125957880;125957880;125958238;125958297;125958297;125958297;125959785;125963058;125963058;125963058;125963058;125963058;125966182	125861063;125861063;125861578;125861578;125862459;125862195;125952611;125953789;125953789;125954966;125954966;125957988;125955625;125957988;125956854;125957293;125957988;125957988;125957988;125958401;125958401;125958401;125958401;125960034;125963419;125963336;125963337;125963338;125963339;125966570	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5038	9	13	8	14	3	11	3	4	7
ENSG00000255313.1	chr8;chr8;chr8	125948766;125949950;125955938	125949042;125950089;125956007	-;-;-	487	0	0	0	0	0	0	0	0	0
ENSG00000253513.1	chr8;chr8	126009227;126010205	126009402;126010440	-;-	412	0	1	0	1	1	0	0	0	0
ENSG00000253167.1	chr8;chr8	126052926;126056741	126053021;126057231	+;+	587	181	227	207	266	102	207	106	114	170
ENSG00000254431.1	chr8;chr8	126360438;126363623	126361123;126363658	-;-	722	2	0	3	0	3	2	3	0	1
ENSG00000253111.1	chr8;chr8;chr8;chr8;chr8;chr8	126479181;126485378;126535017;126542183;126553152;126553443	126479275;126485556;126535255;126542728;126553334;126553615	+;+;+;+;+;+	1415	5	1	3	0	0	4	4	0	1
ENSG00000253470.1	chr8;chr8	126761299;126762144	126761592;126762485	-;-	636	0	0	0	0	0	0	0	0	0
ENSG00000245164.2	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	126934552;126934615;126934767;126948484;126948484;126948484;126953373;126958177;126958177;126963158;126963158;126963158;126963430	126934791;126934791;126934791;126948577;126948577;126948577;126958426;126958426;126958426;126963394;126963433;126963394;126963493	-;-;-;-;-;-;-;-;-;-;-;-;-	5724	0	0	0	0	0	0	0	4	0
ENSG00000254227.1	chr8;chr8	127011238;127013202	127011397;127013245	-;-	204	0	0	0	0	0	0	0	0	0
ENSG00000244791.2	chr8;chr8;chr8	127337740;127339501;127340553	127337802;127339631;127341780	+;+;+	1422	3	0	0	1	1	1	0	2	0
ENSG00000253427.1	chr8;chr8;chr8	127486434;127499792;127504610	127486532;127499875;127504841	+;+;+	415	0	0	1	0	0	1	0	0	0
ENSG00000253220.1	chr8;chr8	127510394;127512122	127510455;127512548	+;+	489	0	0	0	0	0	0	0	0	0
ENSG00000253530.1	chr8;chr8;chr8	127530943;127533145;127534446	127531129;127533235;127534596	+;+;+	429	1	0	0	0	0	0	0	0	0
ENSG00000254010.1	chr8;chr8	127569141;127569484	127569429;127569678	+;+	484	340	132	284	89	145	403	216	247	48
ENSG00000254286.1	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	127570120;127570131;127570140;127601437;127601437;127601437;127601459;127629634;127646790;127678790;127688597;127719428;127721163;127725531	127570176;127570176;127570176;127601535;127601535;127601535;127601535;127629986;127647029;127678963;127688658;127719485;127721392;127725660	+;+;+;+;+;+;+;+;+;+;+;+;+;+	1403	0	3	2	2	3	6	3	5	1
ENSG00000253573.1	chr8;chr8;chr8;chr8	127779121;127781079;127781645;127802813	127779229;127781135;127781700;127802882	-;-;-;-	292	0	0	0	0	0	0	0	0	0
ENSG00000253438.2	chr8;chr8;chr8;chr8;chr8;chr8;chr8	127859300;127889917;127890620;128018800;128025399;128025548;128031889	127859333;127890035;127890725;128018863;128026019;128025958;128033259	+;+;+;+;+;+;+	2315	93	1	82	1	62	107	66	61	0
ENSG00000253264.1	chr8;chr8;chr8;chr8	128084939;128089071;128091215;128094366	128085163;128089155;128091378;128094466	-;-;-;-	575	0	5	3	5	1	6	5	4	4
ENSG00000254166.1	chr8;chr8;chr8;chr8	128197880;128200030;128200290;128215408	128198015;128200129;128200360;128215467	-;-;-;-	367	6	24	9	31	3	8	9	9	22
ENSG00000247844.1	chr8;chr8	128220111;128231055	128221962;128231333	-;-	2131	100	520	110	469	72	112	94	93	312
ENSG00000246228.2	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128302062;128302062;128302063;128335260;128433074;128433074;128433074;128455595;128491328;128491328;128491949;128491949;128492973;128492973;128493879;128493879	128302305;128302305;128302305;128335399;128433619;128433208;128433619;128455965;128491415;128491415;128492051;128492051;128493316;128493316;128494384;128494384	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2342	61	267	51	293	38	63	89	40	203
ENSG00000253929.1	chr8;chr8	128351519;128404749	128351680;128404876	+;+	290	6	2	7	0	5	3	3	3	1
ENSG00000249375.3	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128698588;128704035;128712853;128715295;128728193;128742440;128746071;128746071;128746071	128701668;128704111;128713084;128715488;128728414;128743168;128746213;128746213;128746213	-;-;-;-;-;-;-;-;-	4678	7	10	7	3	4	10	4	7	11
ENSG00000249859.3	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128806779;128806803;128806803;128806803;128806806;128806821;128808000;128808059;128808066;128808140;128808140;128808208;128808279;128815396;128864180;128866974;128867401;128867401;128867401;128867401;128902835;128902835;128902835;128902835;128902835;128902835;128902835;128902835;128902874;128902892;128902923;128903116;128944711;128951754;128951754;128951754;128951754;128996150;129001408;129001408;129001408;129001430;129001463;129001507;129008807;129008807;129008807;129010446;129021836;129021904;129022564;129022564;129060694;129060694;129082406;129082406;129082406;129082406;129094999;129108764;129108764;129108764;129108765;129108767;129111616;129111616;129113226;129113226	128806980;128806980;128806980;128806980;128806980;128806980;128808254;128808254;128808317;128808254;128808254;128808274;128808317;128815805;128864593;128867041;128867565;128867565;128867565;128867565;128903229;128902987;128903041;128903206;128903198;128903178;128903244;128903221;128903244;128903244;128903244;128903244;128944941;128951922;128951922;128951855;128952700;128996450;129001537;129001537;129001537;129001537;129001537;129001537;129008844;129008896;129008896;129010605;129021964;129021964;129022690;129022690;129060855;129060855;129082607;129082518;129082518;129082518;129095094;129108902;129108900;129108900;129108900;129108824;129112133;129111819;129113343;129113499	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5493	7549	1000	7321	992	4467	8238	5844	5955	669
ENSG00000254275.2	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	129417515;129418507;129419022;129419022;129426460;129426460;129426787;129427612;129432958;129433989;129433989;129435159;129435747;129435747;129439904;129440482;129571269;129571960;129572486;129573252;129573316;129573316;129573316;129576475	129418879;129418879;129419092;129419092;129426654;129426654;129426936;129427627;129433069;129434060;129434060;129435272;129435839;129435839;129440162;129440630;129571822;129572794;129572794;129573372;129573372;129573372;129573372;129576925	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4557	5	2	2	0	3	2	6	3	0
ENSG00000250400.3	chr8;chr8;chr8	130228713;130235467;130253423	130229652;130235615;130253496	-;-;-	1163	0	0	0	0	0	0	0	0	0
ENSG00000229140.4	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	130363937;130363937;130364675;130364905;130382553;130382553;130382553;130411760;130492889;130587128;130587128;130692174	130365226;130365226;130365226;130365234;130382623;130382623;130382623;130411930;130492936;130587237;130587262;130692485	-;-;-;-;-;-;-;-;-;-;-;-	2035	0	0	0	0	0	0	0	0	0
ENSG00000253926.1	chr8;chr8;chr8	130428195;130452220;130457952	130428273;130452274;130458098	+;+;+	281	0	0	0	0	0	0	0	0	0
ENSG00000254223.1	chr8;chr8;chr8;chr8	130691381;130692174;130694093;130695818	130691566;130692295;130694359;130695925	-;-;-;-	683	0	0	0	0	0	0	0	0	0
ENSG00000254317.1	chr8;chr8;chr8	130844547;130852146;130856131	130844675;130852313;130856750	+;+;+	917	17	49	16	62	8	15	20	15	33
ENSG00000254263.1	chr8;chr8	130902711;130913729	130902901;130914004	+;+	467	0	1	0	1	0	0	0	0	0
ENSG00000253720.1	chr8;chr8;chr8;chr8	130952102;130960070;130960795;130961445	130952164;130960209;130960944;130961640	+;+;+;+	549	2	1	1	1	0	3	0	1	1
ENSG00000253656.1	chr8;chr8;chr8	131607545;131611093;131667805	131609237;131611317;131667958	-;-;-	2072	1	0	1	0	0	1	0	1	1
ENSG00000253259.1	chr8;chr8	131904316;131904903	131904660;131905031	-;-	474	0	0	0	0	0	0	0	3	0
ENSG00000253992.1	chr8;chr8;chr8	131947655;131955551;131961755	131947784;131955674;131961911	+;+;+	411	0	1	1	0	0	0	0	0	0
ENSG00000253407.1	chr8;chr8;chr8	132142635;132143323;132157081	132142935;132143464;132157128	-;-;-	491	0	0	0	0	0	0	0	0	0
ENSG00000253507.1	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	132320792;132320792;132322719;132322800;132322800;132324803;132324803;132324803;132328007;132328007;132328007;132329581;132329581;132329581	132320918;132320918;132322959;132322959;132322959;132324995;132324976;132324995;132328130;132328130;132328130;132329753;132329830;132329879	+;+;+;+;+;+;+;+;+;+;+;+;+;+	984	0	0	0	0	0	0	0	0	0
ENSG00000253521.1	chr8	133572745	133573726	-	982	0	0	0	0	0	0	0	0	0
ENSG00000270137.1	chr8	133838424	133839148	+	725	6	2	1	3	6	2	13	0	0
ENSG00000223697.2	chr8;chr8;chr8;chr8;chr8	133850375;133851411;133851453;133854637;133856471	133850859;133851625;133851625;133855333;133856543	-;-;-;-;-	1470	697	337	716	381	426	799	546	642	238
ENSG00000270132.1	chr8	134241299	134241940	+	642	2	0	0	1	0	0	0	0	0
ENSG00000261220.2	chr8	134585426	134586104	+	679	6	20	7	19	3	12	12	2	16
ENSG00000253561.1	chr8;chr8;chr8	134783652;134820925;134826472	134783805;134821027;134826780	+;+;+	566	0	0	0	0	0	0	0	0	0
ENSG00000253165.1	chr8;chr8;chr8	134787794;134789213;134789542	134788634;134789358;134789595	-;-;-	1041	0	0	0	0	0	0	0	0	0
ENSG00000253593.2	chr8;chr8;chr8;chr8	134898739;134909799;134910281;134914426	134898783;134909931;134910459;134914650	+;+;+;+	582	0	0	0	0	0	0	0	0	0
ENSG00000253627.1	chr8;chr8	135224108;135332607	135224449;135332690	-;-	426	0	0	0	0	0	0	0	0	0
ENSG00000248492.1	chr8;chr8	135610314;135612499	135610818;135612932	+;+	939	30	41	39	38	14	34	16	32	17
ENSG00000272456.1	chr8	135735190	135736192	+	1003	0	1	0	0	0	0	3	0	0
ENSG00000259820.1	chr8	135804263	135810515	-	6253	276	213	247	213	113	302	172	161	124
ENSG00000254028.1	chr8;chr8	135844990;135846496	135845608;135846725	+;+	849	2	2	5	1	0	1	0	5	0
ENSG00000253433.1	chr8;chr8;chr8	135850312;135854468;135854697	135850552;135854561;135854880	+;+;+	519	0	0	1	0	2	5	6	0	0
ENSG00000251218.1	chr8;chr8;chr8	135862178;135893427;135893840	135863873;135893523;135894142	+;+;+	2096	0	0	3	0	0	3	2	0	0
ENSG00000254083.1	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	136246374;136246479;136246480;136300339;136300339;136303419;136303419;136303419;136306001;136306001;136306037;136308740;136308740;136308740;136311670	136246757;136246757;136246757;136300355;136300355;136303595;136303595;136303595;136306113;136306113;136306113;136308798;136308792;136308995;136311962	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1240	0	0	0	0	0	0	0	0	0
ENSG00000254372.1	chr8;chr8;chr8	136468108;136468721;136469108	136468273;136468784;136469195	-;-;-	318	0	0	0	0	0	0	0	0	0
ENSG00000253248.1	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	137059264;137059290;137101279;137174718;137174718;137177465;137177465;137178177;137178177	137059448;137059448;137101449;137174776;137174776;137177586;137177586;137178365;137178238	+;+;+;+;+;+;+;+;+	726	0	0	0	0	0	0	0	0	0
ENSG00000253839.1	chr8;chr8;chr8;chr8	137501691;137528209;137531391;137542038	137501745;137528543;137531482;137542119	+;+;+;+	564	1	0	0	0	0	0	0	0	0
